Age,PastEmployee,BusinessTravel,Department,DistanceFromHome,EducationField,EnvironmentSatisfaction,Gender,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime
31,No,Travel_Rarely,Sales,7,Technical Degree,2,Male,Sales Executive,Married,6929,4,No
32,No,Travel_Rarely,Sales,7,Life Sciences,4,Male,Sales Executive,Married,5484,1,No
32,No,Travel_Rarely,Sales,8,Technical Degree,3,Female,Sales Executive,Married,5228,1,Yes
27,No,Travel_Rarely,Sales,2,Life Sciences,4,Male,Sales Executive,Single,4478,1,Yes
31,No,Travel_Rarely,Sales,7,Marketing,4,Male,Sales Executive,Divorced,7547,4,No
39,Yes,Travel_Rarely,Sales,3,Medical,4,Female,Sales Executive,Married,5238,4,Yes
33,No,Travel_Frequently,Sales,10,Marketing,2,Male,Sales Executive,Single,4682,3,No
27,No,Non-Travel,Sales,1,Marketing,3,Male,Sales Executive,Married,6349,0,Yes
40,No,Travel_Rarely,Sales,1,Medical,2,Male,Sales Executive,Married,7457,2,Yes
30,No,Travel_Rarely,Sales,5,Marketing,4,Female,Sales Executive,Divorced,6118,1,No
27,No,Travel_Rarely,Sales,8,Marketing,2,Female,Sales Executive,Married,6214,1,No
29,No,Travel_Rarely,Sales,10,Marketing,4,Female,Sales Executive,Divorced,8268,1,Yes
47,No,Travel_Frequently,Sales,4,Medical,2,Male,Sales Representative,Single,2976,3,No
29,No,Non-Travel,Sales,2,Life Sciences,4,Male,Sales Executive,Married,4649,1,No
48,No,Travel_Rarely,Sales,29,Medical,1,Female,Manager,Married,12504,3,No
30,No,Non-Travel,Sales,25,Technical Degree,4,Female,Sales Executive,Married,4736,7,Yes
26,No,Travel_Rarely,Sales,1,Life Sciences,3,Male,Sales Executive,Married,5296,1,No
21,Yes,Travel_Frequently,Sales,1,Technical Degree,1,Female,Sales Representative,Single,2174,1,Yes
36,No,Non-Travel,Sales,1,Medical,4,Female,Sales Executive,Single,6653,4,No
36,No,Travel_Frequently,Sales,3,Medical,1,Male,Sales Executive,Married,9699,4,No
21,No,Non-Travel,Sales,9,Medical,1,Male,Sales Representative,Single,2610,1,No
33,Yes,Travel_Rarely,Sales,5,Marketing,4,Female,Sales Representative,Single,2851,1,Yes
41,Yes,Travel_Frequently,Sales,4,Marketing,1,Male,Sales Executive,Single,9355,1,No
40,Yes,Travel_Rarely,Sales,22,Marketing,3,Male,Sales Executive,Married,6380,2,Yes
21,Yes,Travel_Rarely,Sales,12,Life Sciences,3,Female,Sales Representative,Single,2716,1,No
28,No,Travel_Rarely,Sales,9,Life Sciences,2,Male,Sales Executive,Single,5253,1,No
51,No,Travel_Rarely,Sales,14,Life Sciences,3,Female,Sales Executive,Married,4936,4,No
34,Yes,Non-Travel,Sales,19,Marketing,1,Male,Sales Executive,Single,5304,8,Yes
24,No,Travel_Rarely,Sales,10,Marketing,4,Female,Sales Executive,Divorced,4260,1,Yes
30,No,Travel_Rarely,Sales,2,Technical Degree,3,Male,Sales Representative,Married,2476,1,No
36,No,Travel_Rarely,Sales,2,Medical,2,Male,Sales Executive,Married,7596,1,No
40,No,Travel_Rarely,Sales,2,Marketing,4,Female,Sales Executive,Divorced,5715,7,No
34,No,Non-Travel,Sales,4,Marketing,3,Female,Sales Executive,Married,6538,9,No
25,No,Travel_Rarely,Sales,4,Life Sciences,2,Female,Sales Executive,Single,4487,1,Yes
56,No,Travel_Frequently,Sales,6,Life Sciences,3,Female,Sales Executive,Married,13212,9,No
30,No,Travel_Rarely,Sales,12,Technical Degree,2,Female,Sales Executive,Single,6577,0,No
41,No,Travel_Rarely,Sales,1,Marketing,2,Male,Sales Executive,Married,8392,1,No
24,Yes,Travel_Rarely,Sales,1,Technical Degree,1,Female,Sales Representative,Single,3202,1,Yes
34,Yes,Travel_Frequently,Sales,6,Marketing,4,Female,Sales Representative,Divorced,2351,0,No
40,No,Travel_Rarely,Sales,2,Life Sciences,3,Female,Manager,Married,18041,0,No
30,No,Non-Travel,Sales,22,Other,3,Female,Sales Executive,Married,8412,0,No
57,No,Travel_Rarely,Sales,29,Marketing,1,Male,Manager,Divorced,14118,3,No
60,No,Travel_Frequently,Sales,28,Marketing,3,Female,Sales Executive,Married,10266,4,No
46,No,Travel_Rarely,Sales,10,Marketing,3,Female,Sales Executive,Married,9071,2,Yes
30,No,Travel_Rarely,Sales,7,Marketing,4,Male,Sales Representative,Single,2983,0,No
36,No,Non-Travel,Sales,10,Medical,2,Male,Sales Executive,Single,9980,1,No
48,No,Travel_Rarely,Sales,2,Marketing,2,Female,Sales Executive,Married,4051,2,No
55,No,Travel_Rarely,Sales,18,Life Sciences,1,Female,Manager,Single,16835,3,No
41,No,Non-Travel,Sales,10,Life Sciences,4,Male,Sales Executive,Single,6230,7,No
35,No,Travel_Rarely,Sales,1,Marketing,2,Male,Sales Executive,Married,4717,9,No
31,No,Travel_Rarely,Sales,2,Life Sciences,2,Male,Sales Executive,Single,6582,4,Yes
45,No,Travel_Rarely,Sales,2,Other,4,Male,Sales Executive,Married,4805,0,No
31,No,Travel_Rarely,Sales,7,Life Sciences,3,Male,Manager,Divorced,11557,9,No
18,Yes,Travel_Frequently,Sales,5,Marketing,2,Male,Sales Representative,Single,1878,1,Yes
40,No,Non-Travel,Sales,28,Other,3,Male,Sales Executive,Divorced,10932,3,No
26,No,Travel_Rarely,Sales,29,Medical,1,Male,Sales Executive,Divorced,4306,5,No
35,No,Travel_Rarely,Sales,1,Medical,1,Female,Sales Executive,Single,4859,1,No
34,No,Travel_Rarely,Sales,21,Life Sciences,4,Male,Sales Executive,Single,5337,1,No
41,No,Travel_Rarely,Sales,2,Life Sciences,2,Female,Manager,Married,16595,7,No
37,No,Non-Travel,Sales,9,Medical,1,Male,Sales Executive,Divorced,8834,1,No
32,Yes,Non-Travel,Sales,11,Other,4,Male,Sales Executive,Married,4707,8,No
24,No,Travel_Frequently,Sales,24,Medical,4,Male,Sales Representative,Married,2400,0,No
26,No,Travel_Rarely,Sales,28,Marketing,1,Male,Sales Executive,Married,6272,1,No
25,No,Travel_Rarely,Sales,13,Medical,2,Male,Sales Representative,Married,2096,1,No
30,Yes,Travel_Frequently,Sales,12,Life Sciences,2,Male,Sales Representative,Married,2033,1,No
31,Yes,Travel_Rarely,Sales,13,Medical,2,Male,Sales Executive,Divorced,4233,2,No
31,No,Travel_Rarely,Sales,6,Medical,1,Male,Sales Executive,Divorced,5460,4,No
37,No,Travel_Rarely,Sales,2,Marketing,4,Male,Sales Executive,Married,9602,4,Yes
34,No,Travel_Rarely,Sales,14,Technical Degree,3,Female,Sales Representative,Divorced,2579,1,Yes
27,Yes,Travel_Rarely,Sales,2,Marketing,3,Male,Sales Representative,Divorced,3041,0,No
21,No,Travel_Rarely,Sales,22,Technical Degree,3,Male,Sales Representative,Single,3447,1,No
33,No,Travel_Rarely,Sales,8,Marketing,3,Male,Sales Executive,Divorced,7104,0,No
53,No,Travel_Rarely,Sales,1,Medical,4,Female,Sales Executive,Single,8381,7,No
45,Yes,Travel_Frequently,Sales,26,Life Sciences,1,Female,Sales Executive,Married,4286,2,No
29,No,Travel_Rarely,Sales,3,Medical,2,Female,Sales Executive,Married,5561,1,No
25,No,Travel_Rarely,Sales,8,Life Sciences,4,Male,Sales Executive,Married,4851,0,No
38,No,Travel_Rarely,Sales,7,Marketing,4,Female,Sales Executive,Single,4028,0,No
48,No,Travel_Rarely,Sales,2,Marketing,2,Male,Sales Executive,Married,8120,3,No
27,No,Travel_Frequently,Sales,3,Medical,4,Female,Sales Executive,Divorced,4647,1,Yes
24,Yes,Travel_Rarely,Sales,3,Life Sciences,1,Female,Sales Executive,Single,4577,9,No
32,No,Travel_Rarely,Sales,10,Marketing,4,Male,Sales Executive,Single,5396,1,No
50,Yes,Travel_Frequently,Sales,8,Technical Degree,2,Male,Sales Executive,Married,6796,3,Yes
47,No,Travel_Rarely,Sales,14,Marketing,4,Male,Sales Executive,Single,4960,2,No
40,No,Travel_Frequently,Sales,5,Life Sciences,4,Male,Sales Executive,Married,10475,5,Yes
60,No,Travel_Rarely,Sales,16,Marketing,1,Male,Sales Executive,Single,5405,8,No
50,No,Travel_Rarely,Sales,8,Marketing,4,Male,Sales Representative,Married,3875,7,No
47,No,Travel_Frequently,Sales,3,Medical,4,Female,Sales Executive,Divorced,13770,9,Yes
30,No,Travel_Rarely,Sales,27,Marketing,3,Male,Sales Executive,Divorced,5304,7,No
29,No,Travel_Rarely,Sales,10,Life Sciences,3,Male,Sales Representative,Single,2642,1,No
43,No,Travel_Frequently,Sales,15,Life Sciences,4,Male,Sales Executive,Married,6804,3,No
29,No,Travel_Rarely,Sales,10,Marketing,4,Male,Sales Representative,Divorced,2297,1,No
52,No,Travel_Rarely,Sales,3,Marketing,3,Male,Manager,Married,16856,1,No
25,No,Travel_Rarely,Sales,26,Medical,3,Female,Sales Executive,Single,6180,1,No
45,No,Travel_Rarely,Sales,2,Technical Degree,2,Male,Sales Representative,Single,6632,0,No
47,Yes,Travel_Frequently,Sales,27,Life Sciences,2,Female,Sales Executive,Single,6397,4,Yes
34,No,Travel_Rarely,Sales,2,Other,4,Male,Sales Executive,Single,6274,1,No
36,No,Non-Travel,Sales,8,Life Sciences,1,Male,Sales Executive,Single,7587,1,No
26,Yes,Travel_Rarely,Sales,8,Technical Degree,4,Male,Sales Executive,Single,5326,6,No
27,No,Travel_Frequently,Sales,8,Marketing,3,Male,Sales Executive,Married,4342,0,No
35,No,Travel_Rarely,Sales,8,Life Sciences,1,Female,Sales Representative,Married,2572,1,No
34,No,Travel_Rarely,Sales,8,Life Sciences,3,Female,Sales Executive,Married,6500,5,No
33,Yes,Travel_Rarely,Sales,16,Marketing,1,Female,Sales Executive,Single,5324,5,No
49,Yes,Travel_Rarely,Sales,11,Marketing,3,Female,Sales Executive,Married,7654,1,No
55,Yes,Travel_Rarely,Sales,2,Medical,3,Male,Sales Executive,Single,5160,4,No
28,No,Travel_Rarely,Sales,2,Marketing,2,Female,Sales Executive,Married,4779,1,Yes
51,No,Travel_Rarely,Sales,26,Marketing,1,Female,Manager,Married,16307,2,No
33,No,Travel_Rarely,Sales,1,Medical,1,Male,Sales Executive,Divorced,4037,1,No
36,No,Travel_Rarely,Sales,1,Life Sciences,2,Male,Sales Executive,Married,6201,1,Yes
32,No,Travel_Rarely,Sales,13,Life Sciences,2,Male,Sales Executive,Divorced,4403,2,No
53,No,Travel_Rarely,Sales,7,Marketing,1,Female,Sales Executive,Married,10934,7,Yes
45,No,Travel_Rarely,Sales,9,Marketing,4,Male,Sales Executive,Divorced,10761,4,Yes
37,No,Travel_Rarely,Sales,16,Marketing,4,Male,Sales Executive,Divorced,6334,4,No
25,No,Travel_Rarely,Sales,3,Other,3,Male,Sales Executive,Married,4194,1,Yes
25,No,Travel_Rarely,Sales,4,Marketing,3,Male,Sales Executive,Married,4256,1,No
32,No,Travel_Frequently,Sales,5,Life Sciences,2,Male,Sales Executive,Married,6524,1,No
38,No,Travel_Rarely,Sales,9,Marketing,2,Male,Sales Representative,Married,2899,0,No
29,Yes,Travel_Rarely,Sales,1,Medical,2,Female,Sales Representative,Divorced,2800,6,Yes
53,No,Travel_Rarely,Sales,8,Marketing,1,Male,Sales Executive,Married,11836,5,No
37,No,Travel_Frequently,Sales,21,Medical,3,Female,Sales Representative,Married,2973,5,No
47,No,Travel_Rarely,Sales,2,Marketing,3,Female,Sales Executive,Married,4537,0,Yes
37,No,Non-Travel,Sales,19,Medical,1,Male,Sales Executive,Single,7642,1,Yes
28,No,Travel_Rarely,Sales,5,Medical,1,Male,Sales Executive,Single,4908,1,No
20,Yes,Travel_Rarely,Sales,2,Medical,3,Female,Sales Representative,Single,2044,1,No
47,No,Travel_Rarely,Sales,2,Life Sciences,4,Female,Sales Representative,Single,3294,1,Yes
42,No,Travel_Rarely,Sales,14,Medical,3,Female,Sales Executive,Single,6244,7,No
31,No,Travel_Rarely,Sales,7,Life Sciences,2,Male,Sales Representative,Married,2329,3,No
31,No,Non-Travel,Sales,20,Marketing,4,Female,Sales Executive,Married,6932,1,No
25,Yes,Travel_Rarely,Sales,19,Marketing,3,Male,Sales Representative,Married,2413,1,Yes
40,No,Travel_Rarely,Sales,10,Marketing,1,Male,Sales Executive,Divorced,9705,2,No
26,No,Travel_Frequently,Sales,1,Medical,3,Male,Sales Executive,Single,4294,1,No
19,Yes,Travel_Rarely,Sales,21,Other,4,Male,Sales Representative,Single,2121,1,Yes
36,Yes,Travel_Rarely,Sales,3,Life Sciences,3,Male,Sales Executive,Married,10325,1,Yes
37,Yes,Travel_Rarely,Sales,1,Life Sciences,1,Male,Sales Executive,Married,10609,5,No
29,No,Travel_Frequently,Sales,20,Technical Degree,3,Female,Sales Representative,Married,2157,1,No
35,No,Travel_Rarely,Sales,18,Medical,3,Female,Sales Executive,Married,4601,1,No
53,No,Travel_Rarely,Sales,2,Medical,3,Male,Manager,Divorced,14852,6,No
30,No,Travel_Rarely,Sales,8,Other,3,Male,Sales Executive,Divorced,7264,5,No
38,No,Non-Travel,Sales,10,Technical Degree,3,Female,Sales Executive,Single,5666,1,Yes
35,No,Travel_Rarely,Sales,3,Life Sciences,4,Male,Sales Executive,Divorced,7823,6,No
39,No,Travel_Rarely,Sales,2,Life Sciences,1,Male,Sales Executive,Single,7880,0,No
40,Yes,Non-Travel,Sales,24,Life Sciences,2,Female,Sales Executive,Single,13194,4,Yes
36,No,Non-Travel,Sales,8,Technical Degree,1,Male,Sales Executive,Divorced,5079,4,No
33,No,Non-Travel,Sales,17,Life Sciences,4,Male,Manager,Single,17444,1,No
47,No,Travel_Rarely,Sales,4,Life Sciences,4,Female,Sales Executive,Single,4163,1,Yes
42,No,Travel_Rarely,Sales,5,Marketing,4,Male,Manager,Married,18303,6,No
38,No,Travel_Rarely,Sales,3,Life Sciences,2,Male,Sales Executive,Single,6861,8,Yes
26,Yes,Non-Travel,Sales,29,Medical,2,Male,Sales Executive,Single,4969,8,No
52,Yes,Travel_Rarely,Sales,2,Marketing,1,Female,Manager,Married,19845,1,No
44,No,Travel_Rarely,Sales,28,Medical,4,Female,Sales Executive,Married,13320,3,Yes
50,No,Non-Travel,Sales,1,Life Sciences,4,Female,Sales Executive,Married,6347,0,No
33,No,Non-Travel,Sales,8,Life Sciences,2,Female,Sales Representative,Single,2342,0,No
45,No,Travel_Rarely,Sales,11,Life Sciences,4,Female,Manager,Married,17650,3,No
34,No,Travel_Rarely,Sales,1,Marketing,2,Male,Sales Executive,Divorced,9725,0,No
59,No,Travel_Rarely,Sales,1,Technical Degree,2,Male,Manager,Married,11904,3,Yes
53,No,Travel_Frequently,Sales,2,Marketing,3,Female,Sales Executive,Married,7525,2,No
34,No,Travel_Rarely,Sales,10,Life Sciences,3,Female,Sales Representative,Married,2220,1,Yes
28,No,Travel_Rarely,Sales,10,Medical,4,Male,Sales Representative,Married,1052,1,No
40,No,Travel_Rarely,Sales,26,Marketing,3,Male,Sales Executive,Married,8396,1,No
54,No,Travel_Rarely,Sales,2,Life Sciences,3,Female,Sales Executive,Married,10686,6,No
43,No,Travel_Rarely,Sales,25,Medical,3,Male,Sales Executive,Divorced,10798,5,No
20,Yes,Travel_Frequently,Sales,9,Marketing,4,Female,Sales Representative,Single,2323,1,Yes
35,Yes,Travel_Rarely,Sales,4,Technical Degree,4,Male,Sales Executive,Single,9582,0,Yes
37,No,Travel_Rarely,Sales,10,Life Sciences,4,Female,Sales Executive,Divorced,6694,2,Yes
50,Yes,Travel_Frequently,Sales,1,Other,4,Male,Sales Executive,Single,4728,3,Yes
33,No,Travel_Frequently,Sales,7,Life Sciences,4,Female,Sales Executive,Married,4302,0,No
45,No,Non-Travel,Sales,9,Life Sciences,2,Female,Sales Executive,Married,5593,1,No
38,No,Travel_Rarely,Sales,10,Marketing,3,Male,Sales Executive,Divorced,8740,0,Yes
46,No,Travel_Rarely,Sales,3,Marketing,1,Male,Manager,Married,17465,3,No
38,No,Travel_Rarely,Sales,2,Marketing,4,Male,Sales Executive,Single,7351,7,No
31,No,Travel_Frequently,Sales,20,Life Sciences,3,Male,Sales Representative,Married,2791,0,No
35,No,Travel_Frequently,Sales,11,Marketing,4,Male,Sales Executive,Divorced,4968,1,No
49,No,Travel_Rarely,Sales,8,Technical Degree,4,Male,Sales Executive,Married,13120,6,No
33,Yes,Travel_Rarely,Sales,9,Marketing,1,Female,Sales Executive,Single,8224,0,Yes
34,No,Travel_Rarely,Sales,9,Life Sciences,2,Female,Sales Executive,Married,5714,1,No
29,Yes,Travel_Rarely,Sales,23,Life Sciences,4,Female,Sales Executive,Married,7336,1,No
42,Yes,Travel_Frequently,Sales,12,Life Sciences,3,Male,Sales Executive,Single,13758,0,Yes
42,No,Travel_Rarely,Sales,4,Marketing,2,Male,Sales Executive,Single,5155,7,No
30,No,Travel_Rarely,Sales,10,Marketing,3,Male,Sales Executive,Married,6578,1,No
43,Yes,Travel_Rarely,Sales,9,Marketing,1,Female,Sales Executive,Single,5346,8,No
32,No,Non-Travel,Sales,2,Life Sciences,3,Female,Sales Representative,Divorced,2827,1,No
46,No,Travel_Rarely,Sales,2,Marketing,3,Female,Manager,Married,17048,8,No
30,No,Travel_Rarely,Sales,29,Life Sciences,3,Male,Sales Executive,Divorced,4115,8,No
40,No,Travel_Frequently,Sales,2,Medical,2,Male,Sales Executive,Married,4327,5,No
35,No,Travel_Rarely,Sales,17,Life Sciences,3,Male,Sales Executive,Married,8966,3,Yes
33,No,Travel_Frequently,Sales,25,Medical,2,Female,Sales Executive,Married,4539,1,No
20,No,Travel_Rarely,Sales,21,Marketing,3,Male,Sales Representative,Single,2678,1,No
60,No,Travel_Rarely,Sales,7,Marketing,2,Male,Sales Executive,Divorced,5220,0,Yes
40,No,Travel_Rarely,Sales,10,Technical Degree,2,Female,Sales Executive,Divorced,6852,7,No
25,No,Travel_Rarely,Sales,10,Life Sciences,3,Male,Sales Executive,Single,4950,0,No
35,No,Non-Travel,Sales,8,Marketing,3,Female,Sales Executive,Married,10377,4,Yes
59,No,Travel_Rarely,Sales,3,Life Sciences,3,Female,Sales Executive,Single,5171,5,No
44,No,Travel_Rarely,Sales,5,Marketing,2,Male,Manager,Married,18213,7,No
33,No,Travel_Rarely,Sales,10,Marketing,4,Male,Sales Executive,Divorced,8380,0,Yes
25,Yes,Travel_Frequently,Sales,24,Life Sciences,3,Male,Sales Representative,Single,1118,1,Yes
45,Yes,Travel_Rarely,Sales,2,Marketing,1,Female,Manager,Single,18824,2,Yes
46,No,Travel_Rarely,Sales,4,Marketing,4,Female,Manager,Married,18789,2,No
34,No,Travel_Rarely,Sales,2,Marketing,3,Female,Sales Executive,Single,4538,0,Yes
51,No,Travel_Frequently,Sales,9,Life Sciences,4,Male,Manager,Divorced,19847,4,Yes
43,No,Travel_Rarely,Sales,4,Marketing,4,Female,Sales Executive,Single,10231,3,No
32,No,Travel_Rarely,Sales,8,Medical,3,Male,Sales Executive,Married,6209,1,No
40,Yes,Travel_Rarely,Sales,25,Marketing,4,Male,Sales Executive,Single,9094,2,Yes
52,Yes,Travel_Rarely,Sales,5,Life Sciences,2,Male,Sales Executive,Single,8446,9,Yes
31,No,Non-Travel,Sales,2,Life Sciences,4,Female,Sales Executive,Divorced,9852,1,Yes
41,No,Non-Travel,Sales,10,Medical,3,Male,Sales Executive,Single,6151,1,No
31,Yes,Travel_Frequently,Sales,1,Life Sciences,4,Female,Sales Representative,Single,2302,1,Yes
41,No,Travel_Frequently,Sales,1,Marketing,3,Female,Sales Executive,Divorced,4103,0,No
38,No,Travel_Rarely,Sales,2,Life Sciences,2,Female,Sales Executive,Divorced,6893,3,No
34,No,Travel_Rarely,Sales,15,Medical,3,Female,Sales Executive,Single,6125,1,No
36,No,Travel_Frequently,Sales,7,Marketing,1,Female,Sales Executive,Married,4639,2,No
27,No,Travel_Rarely,Sales,11,Medical,3,Female,Sales Representative,Married,2534,8,No
27,No,Travel_Frequently,Sales,2,Life Sciences,4,Male,Sales Executive,Single,5071,3,No
55,Yes,Travel_Rarely,Sales,13,Marketing,1,Male,Sales Executive,Single,13695,6,Yes
31,Yes,Travel_Frequently,Sales,2,Life Sciences,3,Female,Sales Representative,Single,2785,7,No
35,Yes,Travel_Frequently,Sales,18,Marketing,4,Female,Sales Executive,Married,4614,0,Yes
28,No,Travel_Rarely,Sales,26,Life Sciences,3,Male,Sales Executive,Married,4724,1,No
39,No,Travel_Rarely,Sales,21,Life Sciences,1,Male,Sales Executive,Married,6120,3,Yes
51,No,Travel_Frequently,Sales,2,Marketing,2,Male,Sales Executive,Married,10596,2,No
33,No,Travel_Frequently,Sales,5,Life Sciences,2,Male,Sales Executive,Married,9998,6,No
32,No,Travel_Rarely,Sales,2,Marketing,3,Male,Sales Executive,Married,4078,0,Yes
25,No,Travel_Rarely,Sales,18,Life Sciences,1,Male,Sales Executive,Married,6232,2,No
27,No,Travel_Rarely,Sales,10,Marketing,4,Female,Sales Executive,Married,5769,1,Yes
36,No,Travel_Rarely,Sales,3,Marketing,1,Female,Sales Executive,Single,9278,3,Yes
31,Yes,Travel_Frequently,Sales,1,Life Sciences,2,Female,Sales Representative,Single,1359,1,No
30,No,Travel_Rarely,Sales,7,Marketing,4,Female,Sales Executive,Divorced,4779,7,No
36,No,Travel_Rarely,Sales,16,Marketing,3,Female,Sales Executive,Married,5647,4,No
25,Yes,Travel_Rarely,Sales,9,Life Sciences,1,Male,Sales Representative,Married,4400,3,No
24,No,Travel_Rarely,Sales,4,Medical,4,Female,Sales Executive,Married,4162,1,Yes
32,No,Travel_Rarely,Sales,7,Marketing,4,Male,Sales Executive,Married,9204,4,No
31,No,Travel_Rarely,Sales,8,Life Sciences,1,Male,Sales Executive,Divorced,10793,1,No
46,Yes,Travel_Rarely,Sales,9,Marketing,1,Male,Sales Executive,Divorced,10096,4,No
48,No,Travel_Rarely,Sales,7,Marketing,3,Male,Sales Executive,Divorced,5486,4,No
28,No,Travel_Rarely,Sales,5,Medical,4,Male,Sales Executive,Single,8463,0,No
33,No,Travel_Frequently,Sales,7,Medical,4,Male,Sales Executive,Married,4373,0,No
34,No,Travel_Rarely,Sales,3,Other,4,Male,Sales Executive,Single,4759,3,No
30,No,Travel_Rarely,Sales,16,Life Sciences,4,Male,Sales Executive,Married,5301,8,No
44,No,Travel_Frequently,Sales,1,Marketing,1,Female,Sales Executive,Married,4768,7,No
28,Yes,Travel_Frequently,Sales,1,Technical Degree,1,Male,Sales Representative,Married,2909,3,No
29,Yes,Travel_Frequently,Sales,13,Technical Degree,1,Female,Sales Executive,Single,5765,5,No
34,Yes,Travel_Rarely,Sales,24,Medical,1,Female,Sales Executive,Single,4599,0,Yes
35,No,Travel_Rarely,Sales,7,Life Sciences,4,Male,Sales Representative,Married,2404,1,No
24,No,Non-Travel,Sales,13,Life Sciences,4,Female,Sales Representative,Married,2033,1,No
29,No,Travel_Rarely,Sales,19,Life Sciences,3,Male,Sales Executive,Divorced,8620,1,No
47,No,Travel_Rarely,Sales,14,Medical,3,Female,Sales Executive,Married,4591,3,Yes
28,No,Travel_Frequently,Sales,7,Life Sciences,3,Male,Sales Executive,Single,4898,0,No
46,No,Travel_Rarely,Sales,3,Life Sciences,3,Female,Manager,Married,16606,8,No
34,No,Travel_Rarely,Sales,1,Technical Degree,4,Male,Sales Executive,Married,7083,1,Yes
34,No,Travel_Rarely,Sales,7,Technical Degree,2,Male,Sales Representative,Married,2308,0,Yes
40,No,Travel_Rarely,Sales,9,Medical,1,Male,Sales Executive,Married,5473,0,No
35,No,Travel_Rarely,Sales,28,Life Sciences,2,Female,Sales Representative,Married,2430,0,No
36,No,Travel_Rarely,Sales,2,Life Sciences,3,Male,Sales Representative,Single,2644,3,Yes
48,No,Travel_Rarely,Sales,16,Life Sciences,3,Female,Sales Executive,Divorced,6439,8,No
33,No,Travel_Rarely,Sales,8,Life Sciences,1,Male,Sales Executive,Married,6392,2,No
30,Yes,Travel_Rarely,Sales,1,Life Sciences,2,Male,Sales Executive,Married,9714,1,No
30,No,Travel_Rarely,Sales,29,Technical Degree,3,Male,Sales Executive,Married,9250,3,No
55,No,Travel_Rarely,Sales,26,Marketing,3,Male,Manager,Married,19586,1,No
38,No,Travel_Rarely,Sales,14,Life Sciences,3,Male,Sales Executive,Married,9924,0,No
38,No,Travel_Rarely,Sales,16,Life Sciences,2,Female,Sales Executive,Single,4198,2,No
36,No,Travel_Rarely,Sales,1,Life Sciences,2,Female,Sales Executive,Single,6815,6,No
39,No,Travel_Rarely,Sales,6,Medical,4,Male,Sales Executive,Married,8237,2,No
50,No,Travel_Rarely,Sales,9,Marketing,3,Male,Manager,Married,19331,4,Yes
40,No,Travel_Rarely,Sales,14,Life Sciences,4,Female,Sales Executive,Married,4639,1,No
46,No,Travel_Rarely,Sales,1,Life Sciences,4,Male,Manager,Single,17567,1,No
45,No,Non-Travel,Sales,26,Marketing,1,Male,Sales Executive,Married,4385,1,No
31,No,Travel_Frequently,Sales,2,Other,4,Male,Sales Executive,Single,5332,7,No
18,Yes,Travel_Frequently,Sales,3,Medical,2,Female,Sales Representative,Single,1569,1,Yes
35,Yes,Travel_Rarely,Sales,10,Medical,4,Male,Sales Executive,Married,10306,9,No
35,Yes,Travel_Rarely,Sales,15,Medical,1,Male,Sales Executive,Divorced,5440,6,Yes
29,No,Travel_Rarely,Sales,10,Medical,3,Male,Sales Executive,Single,5869,9,No
20,No,Travel_Rarely,Sales,2,Medical,3,Female,Sales Representative,Single,2783,1,No
35,Yes,Travel_Frequently,Sales,12,Other,4,Male,Sales Executive,Single,4581,3,Yes
29,No,Travel_Rarely,Sales,5,Medical,1,Male,Sales Executive,Divorced,4187,1,Yes
33,No,Travel_Rarely,Sales,2,Medical,4,Male,Sales Executive,Divorced,5505,1,No
31,No,Travel_Rarely,Sales,5,Life Sciences,1,Female,Sales Executive,Married,5476,1,No
47,No,Travel_Rarely,Sales,2,Life Sciences,2,Female,Manager,Divorced,15972,6,No
41,No,Travel_Rarely,Sales,23,Life Sciences,4,Male,Sales Executive,Single,7082,3,Yes
20,No,Travel_Rarely,Sales,9,Life Sciences,4,Male,Sales Representative,Single,2728,1,No
33,No,Non-Travel,Sales,16,Life Sciences,3,Female,Sales Executive,Divorced,5368,1,Yes
48,Yes,Travel_Frequently,Sales,7,Medical,4,Female,Sales Representative,Married,2655,2,Yes
37,No,Travel_Frequently,Sales,1,Medical,3,Male,Sales Executive,Divorced,9525,1,No
23,Yes,Travel_Rarely,Sales,7,Life Sciences,3,Male,Sales Representative,Divorced,2275,1,Yes
43,No,Travel_Rarely,Sales,2,Medical,4,Male,Sales Executive,Married,7847,1,Yes
41,No,Travel_Rarely,Sales,6,Marketing,4,Male,Sales Executive,Single,9241,1,No
36,No,Travel_Rarely,Sales,2,Life Sciences,3,Female,Sales Representative,Single,4502,3,No
47,Yes,Travel_Frequently,Sales,9,Life Sciences,3,Male,Sales Executive,Married,12936,7,No
47,No,Non-Travel,Sales,2,Marketing,3,Male,Sales Executive,Married,4978,7,No
46,No,Travel_Rarely,Sales,2,Life Sciences,3,Male,Sales Executive,Divorced,10368,4,Yes
36,Yes,Travel_Rarely,Sales,13,Marketing,2,Male,Sales Executive,Divorced,6134,5,Yes
32,Yes,Travel_Rarely,Sales,1,Life Sciences,1,Male,Sales Executive,Single,6735,6,No
32,No,Travel_Rarely,Sales,19,Life Sciences,4,Male,Sales Executive,Married,9610,3,No
40,No,Travel_Rarely,Sales,7,Medical,2,Male,Manager,Single,19833,1,No
31,No,Travel_Rarely,Sales,5,Technical Degree,1,Male,Sales Executive,Married,8346,1,No
29,Yes,Travel_Rarely,Sales,9,Marketing,2,Female,Sales Representative,Single,2760,1,No
